method,cap_mode,input_id,attack_index,generation,diversity
genetic,query,4,3,168,11.07668685913086
genetic,query,4,3,169,11.394436836242676
genetic,query,4,3,170,11.597365379333496
genetic,query,4,3,171,11.249497413635254
genetic,query,4,3,172,11.223278999328613
genetic,query,4,3,173,11.17339038848877
genetic,query,4,3,174,10.899422645568848
genetic,query,4,3,175,11.08188533782959
genetic,query,4,3,176,10.743379592895508
genetic,query,4,3,177,11.093960762023926
genetic,query,4,3,178,10.886917114257812
genetic,query,4,3,179,10.75925350189209
genetic,query,4,3,180,10.988691329956055
genetic,query,4,3,181,10.633347511291504
genetic,query,4,3,182,10.731858253479004
genetic,query,4,3,183,10.661699295043945
genetic,query,4,3,184,10.564043045043945
genetic,query,4,3,185,10.684065818786621
genetic,query,4,3,186,10.54481315612793
genetic,query,4,3,187,10.735906600952148
genetic,query,4,3,188,10.604620933532715
genetic,query,4,3,189,10.640042304992676
genetic,query,4,3,190,10.69204330444336
genetic,query,4,3,191,10.863489151000977
genetic,query,4,3,192,10.77750015258789
genetic,query,4,3,193,10.39507007598877
genetic,query,4,3,194,10.426201820373535
genetic,query,4,3,195,10.390899658203125
genetic,query,4,3,196,10.483586311340332
genetic,query,4,3,197,10.643985748291016
genetic,query,4,3,198,10.351161003112793
genetic,query,4,3,199,10.485507011413574
genetic,query,4,3,200,10.426680564880371
genetic,query,4,4,1,14.397104263305664
genetic,query,4,4,2,14.597013473510742
genetic,query,4,4,3,14.612309455871582
genetic,query,4,4,4,14.565982818603516
genetic,query,4,4,5,14.690443992614746
genetic,query,4,4,6,14.590242385864258
genetic,query,4,4,7,14.75203800201416
genetic,query,4,4,8,13.892218589782715
genetic,query,4,4,9,13.978767395019531
genetic,query,4,4,10,14.002309799194336
genetic,query,4,4,11,13.938228607177734
genetic,query,4,4,12,14.115318298339844
genetic,query,4,4,13,14.060186386108398
genetic,query,4,4,14,13.968917846679688
genetic,query,4,4,15,14.076807975769043
genetic,query,4,4,16,14.005489349365234
genetic,query,4,4,17,13.682188034057617
genetic,query,4,4,18,13.693986892700195
genetic,query,4,4,19,13.829870223999023
genetic,query,4,4,20,13.722909927368164
genetic,query,4,4,21,13.491087913513184
genetic,query,4,4,22,13.259984016418457
genetic,query,4,4,23,13.229434967041016
genetic,query,4,4,24,13.361796379089355
genetic,query,4,4,25,13.55785083770752
genetic,query,4,4,26,13.438872337341309
genetic,query,4,4,27,13.670604705810547
genetic,query,4,4,28,13.427400588989258
genetic,query,4,4,29,13.625407218933105
genetic,query,4,4,30,13.664738655090332
genetic,query,4,4,31,13.71455192565918
genetic,query,4,4,32,13.752847671508789
genetic,query,4,4,33,13.565780639648438
genetic,query,4,4,34,13.733132362365723
genetic,query,4,4,35,13.495110511779785
genetic,query,4,4,36,13.090340614318848
genetic,query,4,4,37,13.182914733886719
genetic,query,4,4,38,12.86906623840332
genetic,query,4,4,39,12.997169494628906
genetic,query,4,4,40,13.1620512008667
genetic,query,4,4,41,13.120067596435547
genetic,query,4,4,42,13.025468826293945
genetic,query,4,4,43,13.046467781066895
genetic,query,4,4,44,12.971253395080566
genetic,query,4,4,45,13.0379638671875
genetic,query,4,4,46,12.87352180480957
genetic,query,4,4,47,13.102795600891113
genetic,query,4,4,48,13.190072059631348
genetic,query,4,4,49,13.309008598327637
genetic,query,4,4,50,13.031883239746094
genetic,query,4,4,51,13.254569053649902
genetic,query,4,4,52,13.162898063659668
genetic,query,4,4,53,13.31574821472168
genetic,query,4,4,54,13.198905944824219
genetic,query,4,4,55,12.934295654296875
genetic,query,4,4,56,12.961580276489258
genetic,query,4,4,57,12.712652206420898
genetic,query,4,4,58,13.057036399841309
genetic,query,4,4,59,13.059948921203613
genetic,query,4,4,60,12.932835578918457
genetic,query,4,4,61,13.051989555358887
genetic,query,4,4,62,13.055517196655273
genetic,query,4,4,63,12.974520683288574
genetic,query,4,4,64,12.997588157653809
genetic,query,4,4,65,12.680649757385254
genetic,query,4,4,66,12.804594039916992
genetic,query,4,4,67,12.612760543823242
genetic,query,4,4,68,12.572637557983398
genetic,query,4,4,69,12.80810260772705
genetic,query,4,4,70,12.858648300170898
genetic,query,4,4,71,12.451908111572266
genetic,query,4,4,72,12.455302238464355
genetic,query,4,4,73,12.479804992675781
genetic,query,4,4,74,12.279481887817383
genetic,query,4,4,75,12.193845748901367
genetic,query,4,4,76,12.373970031738281
genetic,query,4,4,77,12.10125732421875
genetic,query,4,4,78,12.253745079040527
genetic,query,4,4,79,12.342679977416992
genetic,query,4,4,80,12.544694900512695
genetic,query,4,4,81,12.53896427154541
genetic,query,4,4,82,12.457698822021484
genetic,query,4,4,83,12.314509391784668
genetic,query,4,4,84,12.135183334350586
